,lh.01-1,rh.01-1,lh.02-1,rh.02-1,lh.03-1,rh.03-1,lh.04-1,rh.04-1,lh.05-1,rh.05-1,lh.06-1,rh.06-1,lh.06-2,rh.06-2,lh.07-1,rh.07-1,lh.07-2,rh.07-2,lh.07-3,rh.07-3,lh.08-1,rh.08-1,lh.08-2,rh.08-2,lh.08-3,rh.08-3,lh.09-1,rh.09-1,lh.10-1,rh.10-1,lh.11-1,rh.11-1,lh.12-1,rh.12-1,lh.12-2,rh.12-2,lh.12-3,lh.13-1,rh.13-1,lh.13-2,rh.13-2,rh.13-3,rh.13-4,lh.14-1,rh.14-1,lh.15-1,rh.15-1,lh.16-1,rh.16-1,lh.16-2,rh.16-2,lh.16-3,rh.16-3,lh.16-4,rh.16-4,lh.17-1,rh.17-1,lh.17-2,rh.17-2,lh.17-3,rh.17-3,lh.17-4
lh.14-1,-0.024660537802404413,-0.11267922169152383,-0.18408970466346775,-0.19544819769867802,0.1042084970696381,0.023948896372493256,0.06254917703207477,0.017619134605887654,0.14435975454402408,0.034240497677867535,-0.14416282593769503,-0.15401651185135265,0.1555392072146707,0.14043760505937863,0.017998240113309194,-0.003039957553518957,0.028583052267582097,-0.11670934760239504,-0.009304923534195238,-0.10883911049286628,-0.0838045498768529,-0.1675877519713076,-0.04295203945381032,-0.0750903864380135,0.029723767570529157,-0.03293342264607765,0.17490458693025354,0.01857064352108757,-0.05351978910027303,-0.08709951782534053,-0.1519132254310708,-0.10524607833920815,0.26132679946355103,0.20582814789228226,-0.08932773951538751,-0.04773622966976318,0.0588216862535993,-0.13394813649220302,-0.1227300435629333,-0.1476743308559534,-0.08813642977767626,-0.1790183830049326,-0.06472421407603646,1.0,0.5454910202224029,-0.027620797591226317,-0.005349816152444943,-0.18152598724758146,-0.1267223111738954,-0.10198271277393813,-0.07097257772057972,-0.15380352280102408,0.09038719225795969,0.04350685321779673,-0.14117214701200967,0.4026073921083022,0.1910160635096673,-0.018622183230847234,-0.07096328566329496,0.12095265965151757,-0.09630836933129211,0.2552120019385591
rh.14-1,-0.012671824212162073,-0.05638274570429938,-0.06551450697844236,-0.057292651826969014,-0.0353816681764344,-0.0824563652662437,-0.056102656810348324,-0.041965884930530474,0.1315112330803897,0.11641804480426676,-0.144576432858059,-0.10678447861796643,0.025058879307606776,0.087679006641699,-0.05756164834889392,0.01159703279340331,-0.017947853391876274,-0.037576121955232016,-0.013442258887335898,-0.00027178094128752384,-0.03269961039999832,-0.055774526565485524,-0.09525068788190916,-0.020671211943736296,0.040216875748633606,0.03314569743119065,0.1454867399958048,0.12641743952654724,-0.08757504011094212,-0.04437048804951696,-0.05720524254768625,0.04914444033225248,-0.009857801295438794,0.3051465420847716,-0.21307951784226373,-0.06561400686375063,-0.09195733332457628,-0.271817040029821,-0.1266568703599341,-0.267790092309529,-0.06590483479911498,-0.19191523013757136,-0.16045956692131308,0.5454910202224029,1.0,-0.005608475816733238,-0.0016332139627588862,-0.22141417487866952,-0.1097634549822441,-0.14757837001262156,-0.0013040428888740155,-0.1924426442729868,0.14067536983766032,-0.10004863900044392,-0.021754336957453636,0.31384757646063804,0.348818822839839,-0.13079459715834435,0.015445147933921316,-0.021248396899629596,0.002926917725424853,0.1549464994165805
lh.15-1,-0.044645911632134605,-0.012046266869886179,-0.01575212717489361,-0.020848242038056512,-0.04038214534270453,-0.0747801662701359,-0.09829355366871319,-0.019781376655147457,0.120275923880242,0.0873755917950113,-0.07491020152375824,-0.04185300862835458,-0.0845580411845745,-0.11317305281522888,-0.08995273739346159,-0.09285242112201311,-0.09117516349105245,-0.041128499816854694,-0.1377335365035125,-0.07938199218895937,-0.1583050798291661,-0.11294115188950242,0.02833666531909157,0.03336863572313544,-0.05820140031217411,-0.11704273421836635,0.10048888324358714,0.16869446355444462,0.008508478881195552,0.004590820841075654,0.0477824572677704,0.039943901100449514,0.03396455041566533,0.07076228375300397,0.007925288351927698,-0.00911594283003869,0.04270727290234064,-0.06280516473903512,0.014459048573286285,-0.005490605931971234,-0.03918609037469762,0.033129954318006846,0.12681402413484696,-0.027620797591226317,-0.005608475816733238,1.0,0.43464250457861064,-0.04992051587908232,-0.02732999232154475,0.09437166840116006,0.0635521112920269,-0.00514631746803545,0.03447506623039982,0.02328408555025545,0.051278217879283834,0.0035909163729223024,0.010942914014767817,-0.07136566330629664,-0.0666548046302543,-0.021026182613387494,0.022687851610324026,-0.08507417176781076
rh.15-1,0.008508391172692134,0.008118248768260287,0.019046775488372046,0.03761325812577687,-0.1329608330876091,-0.04131659784843078,-0.1212574470098826,-0.047197272599462506,0.13356308510715734,0.1344502939678638,-0.14073339829683643,-0.09347279595178672,-0.1379166494928823,-0.08477624053946625,-0.1264096571866202,-0.1425385204474727,-0.11457555452093324,-0.06701804384158892,-0.1862848813648762,-0.19711831146835154,-0.20619963138743747,-0.15946229127515846,-0.0221647209049027,-0.09535307168708855,-0.06633551184267222,-0.11912727511344814,0.09159383766053826,0.17624670767517464,0.03544616352066359,0.04183063346126437,0.008607302398709677,0.03499362238806989,0.03517572055154041,0.07906605947615258,-0.0018029263769412257,0.0314355741679297,0.09340506401488535,-0.07296666748772812,-0.017843060650883487,0.0026916642006475306,-0.06907009950882084,0.035816895193905754,0.16955059310624968,-0.005349816152444943,-0.0016332139627588862,0.43464250457861064,1.0,-0.06904897433600518,-0.06126030547269738,0.053976785389113144,0.07290464832999134,-0.02144164366693751,0.1101653963929866,0.04690174480207599,0.05182475429800052,0.030590285532018077,0.008737161755546518,-0.13774653321137467,-0.08359199643605339,-0.05522245723696369,0.031198705193883063,-0.0903361479418383
lh.16-1,-0.269107377457437,-0.2867634723173275,-0.017265420915510074,-0.01960808174140148,-0.01688203288309528,-0.07126294407694568,0.05524978178571975,0.05076828050701736,-0.5188701114677927,-0.5268336196399509,-0.2248576612888659,-0.3400108824547461,-0.24423766746043432,-0.3166884375382309,-0.0003085211402754094,-0.16805116858512203,-0.06121643067224887,-0.05905538053303055,-0.15871740463800083,-0.2070625256176464,0.31271802684294947,0.17843024586424416,0.15629277140704625,0.13232287322671232,0.326874766197393,0.20211713117563432,-0.08103530749385769,-0.15071942361139187,0.3134847811724698,0.19741794349717537,0.2484921873626935,0.16601581801887283,-0.09425200430265178,-0.23912684901071762,-0.08985105804766642,-0.18009617627171987,-0.24729464659206543,0.4018881412662664,0.4009592317357948,0.22751957988062824,0.2463449814787565,0.27146481782475057,0.11309600923600525,-0.18152598724758146,-0.22141417487866952,-0.04992051587908232,-0.06904897433600518,1.0,0.6754356806745926,0.48166531361958537,0.35836394768783264,0.5001455285206152,0.16292685369159066,0.34630201977605557,0.3549218957903177,0.09867242085762819,0.14992235740212173,0.4450115619916533,0.34743674233426985,0.15531863173213487,0.21194368850719528,0.2157873529847271
rh.16-1,-0.23709644551976847,-0.27188172417771067,-0.04281508693094646,-0.030688773697679923,-0.08192574281743856,-0.16480379645035045,0.037748114493871804,0.01767146220184453,-0.44698708539227433,-0.438727047227368,-0.19490043091997256,-0.30306593169250573,-0.20056590453482395,-0.2489573382251924,0.04147088620565751,-0.09010977288340376,0.007912959427235383,0.023079187617735704,-0.11709536604910976,-0.15666638784696166,0.28343298534900496,0.2939732533314909,0.15182479974698873,0.1797362109315567,0.24892885219627367,0.28942745986600404,-0.030925068007615682,-0.06636086360248344,0.17017484385629272,0.17688961010882473,0.20878004109718803,0.24500388330522793,-0.21872730527925927,-0.18582397088231795,-0.20538215961700226,-0.11360292466070472,-0.28410945023981593,0.22002784662817598,0.43678870025864996,0.07950516511793333,0.3369486453303164,0.2871952871225802,0.08250121119511712,-0.1267223111738954,-0.1097634549822441,-0.02732999232154475,-0.06126030547269738,0.6754356806745926,1.0,0.3466964414927737,0.4332954671014723,0.38619177802501714,0.24897535354733363,0.15549437784469602,0.43039985691866894,0.04885667447252338,0.25687788273045026,0.30513648900351414,0.4839044621529932,0.04218458475176537,0.2787425223306223,0.0827488109852435
lh.16-2,-0.19693085891513953,-0.21779734637443293,-0.0955011231211736,-0.05939147758339658,-0.08313777820763739,-0.08767503503618794,-0.14732849285070942,-0.08799308112931982,-0.3941598563772258,-0.3711892038792095,-0.27444130927262905,-0.3524056214594373,-0.30811869189977314,-0.27754117971544917,-0.26713006967607433,-0.3872437640257414,-0.2592312917371403,-0.2718543829823925,-0.33214375227005744,-0.35687770722266493,-0.07921522172397097,-0.1184708147597695,-0.14710650411354728,-0.1921104337862013,-0.0030625567695738674,-0.06915658811153026,0.0187835325728744,0.03160709157105662,0.30640373630089757,0.2074479947299299,0.5258536434904393,0.36242153159633617,-0.07069234340779268,-0.18823576706731535,0.037257258529743605,-0.08228744218771547,-0.15589721531322628,0.2753839763161344,0.2318888044411806,0.34591525843131343,0.23283801292316747,0.2900908300967474,0.14392568847078185,-0.10198271277393813,-0.14757837001262156,0.09437166840116006,0.053976785389113144,0.48166531361958537,0.3466964414927737,1.0,0.6726621089235691,0.5065728411840011,0.4415204275303116,0.6563783515774309,0.39698252910062976,0.3395260852011204,0.3122175929247143,0.37142886524529567,0.18080645484488447,0.09364294236033402,0.06110981630119289,0.49342277733832024
rh.16-2,-0.18302901639734828,-0.20814722991513127,-0.06023465281600937,-0.033519106007671,-0.16656309262217545,-0.14572000974579044,-0.1761442434318551,-0.16091336038009563,-0.39911271768021533,-0.3150932466634211,-0.3515021614557477,-0.3668618585081313,-0.30910127466588366,-0.24525728752239373,-0.25236569617253385,-0.31540865374303123,-0.21555810726166807,-0.2351175920453926,-0.3171854044922923,-0.3154141959583859,-0.014750853981813004,0.0556590336358792,-0.14653379613298095,-0.12240886748302147,0.013133710741316631,0.040370313690011914,0.015044500076546237,0.052371794263785555,0.17173339875325397,0.17023791839180116,0.49559326105713175,0.5484799371896105,-0.20314391023247455,-0.0736580617771842,-0.0679567939320885,0.029859318994904467,-0.2357020247815418,0.13955672720407591,0.3056817003239543,0.2197156792151168,0.3559074355114589,0.37812809337419845,0.18732382625115968,-0.07097257772057972,-0.0013040428888740155,0.0635521112920269,0.07290464832999134,0.35836394768783264,0.4332954671014723,0.6726621089235691,1.0,0.34384510743349467,0.6033866339090694,0.42093321664614247,0.5427448044002324,0.23312261848010823,0.3992177554963714,0.1718430526200846,0.27313940173484774,-0.061770742098295785,0.11363622320533054,0.2999328354371162
lh.16-3,-0.3002072264084454,-0.33824616768254545,-0.08737597259415368,-0.04057052527450565,0.01030970418005095,-0.030256392069872424,0.058879342884973054,0.08593676211119532,-0.4284468481227932,-0.4460849642803897,-0.14669148532579196,-0.253942986490891,-0.16434092428855734,-0.22090386854435784,-0.08357621212858353,-0.14848416372080514,-0.04552315346249845,-0.15310506169242763,-0.12870467769280935,-0.2046252754965781,0.210312529184647,0.12106333538339097,0.01165510404933923,-0.04172002903977895,0.1698971719011296,0.18718865174947022,0.0041964298611733425,0.015859939379796514,0.26548527810650746,0.1975375306460222,0.34991058662123037,0.21228055015280417,-0.025596643273784307,-0.16828996452027079,0.0329653901147399,-0.10912036691381737,-0.17627277167238545,0.2823959913279512,0.204903505281604,0.3370445411192415,0.33005844397950684,0.261286843044678,0.04421859757948155,-0.15380352280102408,-0.1924426442729868,-0.00514631746803545,-0.02144164366693751,0.5001455285206152,0.38619177802501714,0.5065728411840011,0.34384510743349467,1.0,0.18166952372453304,0.3735555573236439,0.5367766516608883,0.21763876751798847,0.2296510928091539,0.40346986475888674,0.27213061350998713,0.16362347471284547,0.2276503528478455,0.30761554440533784
rh.16-3,-0.10664189783628884,-0.17352988717540702,-0.21542900396440165,-0.1844575160012282,-0.14645063606315908,-0.10801935395435672,-0.21743095406015972,-0.1797485659720481,-0.17518691265556258,-0.11942716075483595,-0.26686480218731856,-0.2400774439931834,-0.2074538376971955,-0.1336306657697162,-0.3423597366917482,-0.3671605299720921,-0.2709875725411503,-0.33835921267557667,-0.30033721627639093,-0.32783558801806567,-0.18318285524382366,-0.10126395051230756,-0.2428375675898205,-0.2483952415131888,-0.169022519114203,-0.08284187501838935,0.011746362698423517,0.11160687247014538,0.09404922200694113,0.13441188054623832,0.2689625517816712,0.33567847690073493,-0.11319284034054758,0.057357677420703364,-0.02575906179625376,0.07377455557459875,-0.07796751620029732,0.11549020278037925,0.3100219460127815,0.22505633418330928,0.39284571234043747,0.372879681030001,0.3290913538164004,0.09038719225795969,0.14067536983766032,0.03447506623039982,0.1101653963929866,0.16292685369159066,0.24897535354733363,0.4415204275303116,0.6033866339090694,0.18166952372453304,1.0,0.5336892039284047,0.47446940436417945,0.3075826239042425,0.4631933834040711,0.17311696580315206,0.2994404543784206,-0.055528807747334506,0.07946029757489201,0.4188573141789161
lh.16-4,-0.16225426793436745,-0.224436179093518,-0.23987596826804714,-0.24495567184483866,-0.033931218124478274,-0.007582732179893607,-0.14739922680790707,-0.07327848263152979,-0.24996762592799168,-0.2712660175258099,-0.2442349325853525,-0.30111094139767786,-0.18322409892506566,-0.23742552860925734,-0.32357523098309504,-0.42286294722316387,-0.2924259964749797,-0.39546549610282306,-0.31101589072909075,-0.3810294582833484,-0.179558760844362,-0.26522047140906047,-0.22453729655953336,-0.30596591765012116,-0.12676809197574157,-0.23542577923325303,0.06220632114779426,0.05491553589102245,0.2428921434588898,0.1304235566072771,0.2313065908754615,0.061872266776964245,0.17829751938189806,-0.049306909374485605,0.14596870881866905,-0.01705627513487311,0.08406013329264925,0.344655764712499,0.25360944474177505,0.4286785589764661,0.23335654729624064,0.27827414623382546,0.3120879088360609,0.04350685321779673,-0.10004863900044392,0.02328408555025545,0.04690174480207599,0.34630201977605557,0.15549437784469602,0.6563783515774309,0.42093321664614247,0.3735555573236439,0.5336892039284047,1.0,0.2514181671624958,0.4961502714631735,0.31982241364645597,0.4786059099494676,0.2044442842759606,0.25919081219836826,0.005291172212225174,0.6034908830801836
rh.16-4,-0.2325012836628445,-0.2779541687562726,-0.09367851005845747,-0.0611511510952837,-0.15697187187690867,-0.1819763226487797,-0.06178444775232336,-0.021133497775749546,-0.32525537845843466,-0.2854850098092872,-0.2578318797361621,-0.27401522866081635,-0.2402886296498599,-0.23177182827651988,-0.21233511810319375,-0.1951086057353011,-0.09453678735992965,-0.15907388937862207,-0.2560625919430355,-0.23426945938943977,0.08257743586433618,0.15778979086161338,-0.04136786355343629,-0.012156842550100275,0.046859719274467665,0.14841569867735738,0.025067533254083743,0.12149215008993261,0.17449509736365038,0.2512841484804083,0.30756408471303415,0.3559941958683073,-0.15906455950629847,-0.0035722080318550406,-0.09506203617500118,-0.046907990041108016,-0.2563536004842514,0.17611592201265683,0.310858685506374,0.1714192471268275,0.5142298804128119,0.36454499973726184,0.1582756440245514,-0.14117214701200967,-0.021754336957453636,0.051278217879283834,0.05182475429800052,0.3549218957903177,0.43039985691866894,0.39698252910062976,0.5427448044002324,0.5367766516608883,0.47446940436417945,0.2514181671624958,1.0,0.17136823914685226,0.38932419344883995,0.25895803440792503,0.4534965781361863,0.046662726399525664,0.29631833718704537,0.17216722612526272
lh.17-1,-0.09978116168573048,-0.21296398402759217,-0.2404547484479731,-0.2551006597941375,-0.015964496954662448,-0.07438011850173697,-0.14642782926419243,-0.08840024843632455,-0.17577242342025123,-0.1988368539352568,-0.25079251039334627,-0.2939308168825334,-0.1272495990201976,-0.1593537944237364,-0.3036736293318404,-0.27171472122605606,-0.18537879979916466,-0.2846089424518911,-0.2690224717814402,-0.2973308649516883,-0.10577630484185346,-0.24361703862548117,-0.1833710408603133,-0.2233501361224621,-0.08179720923727457,-0.18957925348842664,0.39974328245590274,0.21947572770014342,0.14639440532901607,0.0924878176607317,0.05322507001397949,-0.035934326627807364,0.15649431508104097,0.14604086305461114,-0.12113457340614912,-0.07927892323809722,-0.11831668755265977,0.16712100789131973,0.06627414215787465,0.08173696636260615,0.07195580790385207,0.039803879721538246,0.08977153456595505,0.4026073921083022,0.31384757646063804,0.0035909163729223024,0.030590285532018077,0.09867242085762819,0.04885667447252338,0.3395260852011204,0.23312261848010823,0.21763876751798847,0.3075826239042425,0.4961502714631735,0.17136823914685226,1.0,0.5899274381792508,0.49935091408056653,0.2728679877109295,0.45483784419797313,0.08706085107496911,0.5893644711391687
rh.17-1,-0.16164877279245152,-0.26291541093342025,-0.19072066305017718,-0.16940154699076482,-0.14994427985014577,-0.17751866153097604,-0.22807509470632364,-0.17942669247979368,-0.23762627900036068,-0.2440674019946278,-0.2771017852478827,-0.3011964232960708,-0.12924633287931128,-0.1381286986828912,-0.3131113690694001,-0.23274509460264772,-0.15065736575648836,-0.20428425957478377,-0.18932664835995652,-0.20499270127879154,0.00361568795357811,0.03721992535488763,-0.18787178665376042,-0.10891410769859737,-0.05678983173016738,-0.011361756109726751,0.32884974317873866,0.37001215239408736,0.06519266316341303,0.16674155419302414,0.18258789887482635,0.23367930728667255,-0.10390830490794888,0.15641487892947947,-0.2070389587811073,-0.04595022073002081,-0.230320432546942,0.11518176194925231,0.2820765373035579,0.07491556129169638,0.3179322369145772,0.2546110524934969,0.11521320253031749,0.1910160635096673,0.348818822839839,0.010942914014767817,0.008737161755546518,0.14992235740212173,0.25687788273045026,0.3122175929247143,0.3992177554963714,0.2296510928091539,0.4631933834040711,0.31982241364645597,0.38932419344883995,0.5899274381792508,1.0,0.31918380870672175,0.4409012612322956,0.18890476335721873,0.22475988416471776,0.45126429690351977
lh.17-2,-0.206378675307386,-0.27336960968920143,-0.15172415387946853,-0.2244469459006139,0.026579414366199452,-0.05668690495076182,0.0200640935772913,0.08483729680437206,-0.35987882548804506,-0.3945221596559174,-0.0838439636542903,-0.18902828745338057,-0.12741198995366046,-0.2874883996869292,-0.11076601584414314,-0.19623833093480514,-0.07142213315873766,-0.17275606050697184,-0.17555219081417966,-0.18742822919997928,0.11584743143235075,-0.09544541980802583,0.1044542112644888,0.007020068443398834,0.05260633946362616,-0.09161095957923639,0.13157341824169078,-0.014411552876766345,0.16710048679583264,0.079408325805986,0.021567653703049316,-0.12965071179872673,0.08589828842756413,-0.07252354657742953,-0.03149034445533968,-0.12642400319579583,-0.17436405545395336,0.36070442957810794,0.27775210559078994,0.25110513799063744,0.2347016402251883,0.17135235149824893,0.11313612228833694,-0.018622183230847234,-0.13079459715834435,-0.07136566330629664,-0.13774653321137467,0.4450115619916533,0.30513648900351414,0.37142886524529567,0.1718430526200846,0.40346986475888674,0.17311696580315206,0.4786059099494676,0.25895803440792503,0.49935091408056653,0.31918380870672175,1.0,0.5976199638087033,0.601381901050928,0.31938182927403524,0.517481499294623
rh.17-2,-0.21260082909460742,-0.26645644407668956,-0.12450836502978062,-0.1727038772127807,-0.08910924988273779,-0.1440201186675793,0.007277652352563266,0.029909085458991565,-0.2991521564951161,-0.29515037546681516,-0.07345197764335476,-0.17174209275693644,-0.19061537386547592,-0.21027697506143753,-0.10231979780669742,-0.14649699958567228,-0.060236261197893944,-0.0896990963140592,-0.14469592155062397,-0.1450259788549783,0.09755554639867699,0.1302688242004966,0.10488845607511363,0.18177061603242353,0.012685524805097811,0.051978795851516824,0.10704281098225998,0.08126710885738929,0.05645997818990098,0.18438290530547471,-0.012578935522380638,0.04228833128874532,-0.1607460243456354,0.010926803497655254,-0.1809802747425391,-0.012663385429236122,-0.25967097195202693,0.18758205286269272,0.41303045194449634,0.10115708233362468,0.4036615883772506,0.3449409689277716,0.15297650921486583,-0.07096328566329496,0.015445147933921316,-0.0666548046302543,-0.08359199643605339,0.34743674233426985,0.4839044621529932,0.18080645484488447,0.27313940173484774,0.27213061350998713,0.2994404543784206,0.2044442842759606,0.4534965781361863,0.2728679877109295,0.4409012612322956,0.5976199638087033,1.0,0.345253399125265,0.4560193026734068,0.25654430391185806
lh.17-3,-0.14276965117770862,-0.1742217607666388,-0.17991168857266218,-0.2504546456676625,-0.012675021873946889,-0.047434237218898855,0.0701141566918492,0.10006341427318695,-0.24517910778005558,-0.30335449168383355,-0.08326599939437876,-0.20684240075817606,-0.06055051094864482,-0.22319593265578108,0.030719619136161676,-0.10789502164555424,0.02727475636129404,-0.05894250026004863,-0.03681477969824077,-0.1337693992230316,0.020477156642075767,-0.12310478771198452,0.2599846555789365,0.1478891199999936,0.0916198184115803,-0.0727956399708243,0.2595514446915844,0.04756054043326831,0.1686805928714154,0.12637467683471396,-0.10563343038912025,-0.2666852799558164,0.34581545103238814,0.04185980134720993,0.035403258007773275,-0.1400569937232825,-0.02649369641733398,0.3083185542515913,0.11340224522838714,0.19263345876451968,0.05419364921471515,0.02672183071298219,0.1497660996539511,0.12095265965151757,-0.021248396899629596,-0.021026182613387494,-0.05522245723696369,0.15531863173213487,0.04218458475176537,0.09364294236033402,-0.061770742098295785,0.16362347471284547,-0.055528807747334506,0.25919081219836826,0.046662726399525664,0.45483784419797313,0.18890476335721873,0.601381901050928,0.345253399125265,1.0,0.3797047415393443,0.2643811449957218
rh.17-3,-0.2043259283509908,-0.22357186298644835,-0.04470610127853413,-0.09079760581198132,-0.024643913106461864,-0.10387549355097868,0.10179103911706777,0.12831772603793665,-0.3026538809325275,-0.2773782926268022,-0.015719806590801525,-0.10964032349005455,-0.12256115503342688,-0.13005776461760202,0.05879351410719283,-0.06982282324738937,0.025085285281598965,0.07742395753771418,-0.08411264800526849,-0.049172430473165635,0.10664039661111757,0.10531854155524288,0.20752328501464032,0.2898279570850926,0.09901015489224417,0.16108002093901452,0.054633132093521615,0.06516929906838431,0.2262901541746558,0.29953115897971383,0.01572329537637546,0.03718532556048922,-0.1199844181506118,0.05377028560939748,-0.10787893155294737,-0.013883889201244903,-0.2158551462900577,0.17191253349363156,0.231519857622324,0.047647654236617286,0.21083909118465038,0.1790438171698996,0.07280639478349417,-0.09630836933129211,0.002926917725424853,0.022687851610324026,0.031198705193883063,0.21194368850719528,0.2787425223306223,0.06110981630119289,0.11363622320533054,0.2276503528478455,0.07946029757489201,0.005291172212225174,0.29631833718704537,0.08706085107496911,0.22475988416471776,0.31938182927403524,0.4560193026734068,0.3797047415393443,1.0,0.09030195964699983
lh.17-4,-0.21928294417921393,-0.2736259757909038,-0.20955650965138398,-0.21667443982458426,0.013746803329635742,-0.05883820750369592,-0.06909970153828195,-0.031652589742868956,-0.28276734083999083,-0.2793810027679174,-0.1447657080355022,-0.23040409967543948,-0.020266920194575194,-0.16976521102605657,-0.21612956207470252,-0.28463617139273095,-0.1737699206272422,-0.28294642818157495,-0.17130188363969995,-0.22183598684329686,-0.0272892695574419,-0.1369101743155792,-0.14529771195353683,-0.14917200995896276,-0.03420706589442536,-0.07828919285384377,0.09288497924378394,0.052246271091723785,0.17829251278457436,0.07280116985304555,0.2172871212361247,0.07767163816459044,0.05522224837504906,0.023492535057484977,0.04542963825689265,-0.03205645117276337,-0.07680128635329712,0.253578198255844,0.18991754811985187,0.3627477860056247,0.262542800710107,0.2179416358414911,0.0836703957163235,0.2552120019385591,0.1549464994165805,-0.08507417176781076,-0.0903361479418383,0.2157873529847271,0.0827488109852435,0.49342277733832024,0.2999328354371162,0.30761554440533784,0.4188573141789161,0.6034908830801836,0.17216722612526272,0.5893644711391687,0.45126429690351977,0.517481499294623,0.25654430391185806,0.2643811449957218,0.09030195964699983,1.0
